file,channel,mean,std,iqr,min,max,rms,skewness,kurtosis,moving_average,power_delta,power_theta,power_alpha,power_beta_low,power_beta_mid,power_ratio_index,delta_alpha_ratio,theta_alpha_ratio,theta_beta_ratio,theta_beta_alpha_ratio,engagement_index
UnicornRecorder_12_05_2025_13_00_030.csv,C4 (ch4),-0.6105951813930702,10.099369664585714,12.920374097239225,-35.333600481682794,32.94771318770553,10.117810736394242,-0.23730408501663114,0.9825722591309702,17.604631551959702,0.4880560512159333,0.1623503571135011,0.2693451595285701,0.024186921945485988,0.05606151019650941,0.2979390172908723,1.812009735278588,0.60275951272954,2.023096935105606,0.46439740596415063,0.1858912799609435
UnicornRecorder_12_05_2025_13_00_030.csv,Pz (ch5),-0.6509203066487752,10.484872726094828,12.636080299465885,-34.482115181960914,20.329810879666898,10.505058463807563,-0.6004546547194854,0.658489992999594,16.190700385357058,0.5814497584790521,0.18764657758369438,0.15404956522288482,0.027304399254217907,0.04954969946015084,0.4988920196118261,3.7744329731654114,1.2180922244876193,2.4415949275664555,0.8126617585188515,0.22491942134059392
UnicornRecorder_12_05_2025_13_00_030.csv,PO7 (ch6),-0.3313906869491487,9.197243591253324,10.647592963737177,-28.449911638346983,20.905182136921546,9.203211910210857,-0.5747753761902258,0.38064289094830484,17.49513835494966,0.5499797605710982,0.19851074662201368,0.1592382531541024,0.03479682100655136,0.0574744186462345,0.5794539805927826,3.4538168416031088,1.2466272562655245,2.1513826775168967,0.7892773525428417,0.257921726435379
UnicornRecorder_12_05_2025_13_00_030.csv,Oz (ch7),-0.49892994869262963,11.646227370252744,16.15564883206281,-33.3538208628088,25.193526998494782,11.656909669947973,-0.40651163415163055,-0.06354605362615695,19.362379503706883,0.5587005455354547,0.21842039730273174,0.13250998984724055,0.03750281802762535,0.052866249286947706,0.6819792788358964,4.216290003338864,1.6483315526212776,2.416981869940235,0.9799951600843106,0.2575128020360154
UnicornRecorder_12_05_2025_13_00_030.csv,PO8 (ch8),-0.6814243858104633,10.621708127529013,12.618678920058908,-29.161809058254555,30.352502469274956,10.643543711564915,0.004430972530347993,0.20624264636628942,16.311974126942754,0.5776322366860028,0.180094200874745,0.1497968289803632,0.0390665238206648,0.053410209638224106,0.6173477375212771,3.8561045692210505,1.2022564302636438,1.9474541772694316,0.7433506118518483,0.28032509249950116
UnicornRecorder_12_05_2025_13_07_250.csv,Fz (ch1),0.2191967208056095,5.839463857088001,7.648391240918918,-12.025275749536652,17.196301018941597,5.843576416942711,0.35838725036075125,-0.11919241085747467,-1.9309427848386576,0.6042395220812744,0.2662767071710409,0.06872002311218814,0.022651794612111063,0.03811195302338559,0.8842218742606859,8.792772393205247,3.8748052621625826,4.382163996341278,2.0564485080521338,0.18138609169147063
UnicornRecorder_12_05_2025_13_07_250.csv,C3 (ch2),0.05392918209582987,5.404930714333227,7.254452266036244,-10.425761579308539,16.45621506928491,5.405199754257396,0.38882693854836425,-0.09335205692495663,1.2732725813377308,0.6497522608040414,0.19362379597924512,0.09274195503484996,0.021261952307205356,0.042620035874658097,0.6888143360559771,7.0060229004217325,2.0877691860872076,3.0309607056690866,1.2362336945593095,0.22307831140993936
UnicornRecorder_12_05_2025_13_07_250.csv,Cz (ch3),-0.6042080316328066,7.510492237537362,9.720956331573548,-21.74273830415566,20.197771992734893,7.534756863734793,-0.2558791774553639,0.26044821694961895,-4.3691092309633275,0.5116746372150929,0.2347543408126834,0.1597059752476011,0.041612604314407324,0.05225244241021537,0.5877365989537866,3.203854060073927,1.46991582781252,2.5009771901717124,0.9257932510852853,0.2379581491545464
UnicornRecorder_12_05_2025_13_07_250.csv,C4 (ch4),0.21848366415218515,5.294987307318333,6.494917424236804,-15.838761610300562,14.801376529059766,5.299492965950952,-0.22430179980695997,0.34639321262924305,0.6464875200688714,0.684073157159617,0.17560715600425852,0.08679350893991698,0.01792858809808422,0.03559758979812342,0.6167071541405391,7.881616557675624,2.0232752212590346,3.280771445044657,1.2514791043493787,0.20398644152672052
UnicornRecorder_12_05_2025_13_07_250.csv,Pz (ch5),0.31217661886376175,4.820469361710236,6.32118690445439,-13.773821291543902,12.731317912985922,4.830567162202829,-0.02713937718389931,0.23848771878476827,2.741103757441798,0.6886702785371097,0.18296990971840243,0.07259131270738915,0.020128310445415767,0.03564018859168309,0.7682530726768647,9.486951714361396,2.520548298333469,3.2808828079931907,1.4254454508130694,0.2182197224905378
UnicornRecorder_12_05_2025_13_07_250.csv,PO7 (ch6),0.471219658448005,5.150048455897925,7.082166717623337,-10.48417838993268,14.32672838322554,5.171561375890695,0.3177866934421394,-0.3911431050816869,1.9036605683564596,0.6782542414489344,0.17860203437858732,0.07567657156466977,0.025442643289496084,0.04202450931831245,0.8915196766036654,8.962539230114688,2.3600703716600338,2.647244288147359,1.2477112455407702,0.26532768007570406
UnicornRecorder_12_05_2025_13_07_250.csv,Oz (ch7),0.3020225260053916,5.469782496964278,7.384561390928546,-11.842598567857594,17.941058021213397,5.478114472180318,0.1991673011598019,0.11844202427596029,1.857283925726788,0.6570379175054989,0.1893196859395017,0.08006064095172223,0.028606613368839573,0.044975142234437694,0.9190752750486743,8.206753152297427,2.3647036007826157,2.5729161310072026,1.232209925023727,0.2731519278057364
